Store #,Store Name,Store Address,Store City,Store ZIp,Store Phone,Store Fax,State,Div #,Division Name,Reg #,Region,DM #,DM Name,Mkt #,Market Name,BYO #,BYO Name,Store Open Date,Square Footage,LAT1,LONG1,ts_datetime,District#
2602,WATERTOWN,615 ARSENAL STREET,WATERTOWN,2472,617-926-0299,617-673-6116,MA,4,NORTHERN,27,NEW ENGLAND,263,ROBERT H LUNDY ,39,BOSTON/MA/NH,3,NORTHEAST,00:00.0,130660,42.3622327,-71.1558145,00:00.0,263
6972,BARSTOW,1100 L AVENUE,BARSTOW,92311,760-256-3018,760-255-4579,CA,2,WESTERN,6,PACIFIC CENTRAL,325,MICHAEL B MILLANPONCE ,47,INLAND/DESERT,5,PACIFIC,00:00.0,62719,34.8857137,-117.0594025,00:00.0,325
6230,WINDHAM,418 BOSTON POST ROAD,NORTH WINDHAM,6256,860-465-5631,860-456-0092,CT,4,NORTHERN,27,NEW ENGLAND,64,SHAY F THOMAS ,10,HARTFORD/S CONN,3,NORTHEAST,00:00.0,95025,41.7411231,-72.1721668,00:00.0,100
664,CLOVIS,845 W SHAW AVENUE,CLOVIS,93612,559-294-9600,559-294-4416,CA,2,WESTERN,6,PACIFIC CENTRAL,327,MICHELLE CORTEZ ,29,SACRAMENTO,5,PACIFIC,00:00.0,103380,36.8101496,-119.7283793,00:00.0,327
1241,ALBANY,161 WASHINGTON AVE EXT,ALBANY,12205,518-452-9600,518-452-8536,NY,4,NORTHERN,25,OHIO VALLEY,16,JOHNATHAN T KINDER ,86,ALBANY,3,NORTHEAST,00:00.0,102681,42.6979943,-73.8481007,00:00.0,16
170,EAST SAVANNAH,1901 E VICTORY DR,SAVANNAH,31404,912-352-3562,912-351-2114,GA,1,SOUTHERN,24,SOUTHEAST,58,TAMMY A COLEMAN ,23,SAVANNAH/HILTON HEAD,1,SOUTHEAST,00:00.0,103086,32.0418886,-81.0682855,00:00.0,58
4941,SE MILWAUKEE,150 WEST HOLT AVENUE,MILWAUKEE,53207,414-481-8770,414-489-0713,WI,4,NORTHERN,30,NORTHERN PLAINS,162,WILLIAM LAPPIN JR,164,MILWAUKEE,7,MIDWEST,00:00.0,103348,42.9838995,-87.911445,00:00.0,304
743,CLEVELAND,546 PAUL HUFF PKWY NW,CLEVELAND,37312,423-472-2644,423-728-7613,TN,1,SOUTHERN,1,MIDSOUTH,319,JEFFREY S KING ,27,CHATTANOOGA,1,SOUTHEAST,00:00.0,102536,35.2116244,-84.8546746,00:00.0,319
6610,ALHAMBRA,500 S MARENGO AVENUE,ALHAMBRA,91803,626-458-9800,626-293-7416,CA,2,WESTERN,6,PACIFIC CENTRAL,74,LUPE A DIAZ ,48,LA,5,PACIFIC,00:00.0,102190,34.0851162,-118.1409025,00:00.0,74
6644,PANORAMA CITY,7870 E VAN NUYS BLVD,PANORAMA CITY,91402,818-373-0046,818-904-9868,CA,2,WESTERN,6,PACIFIC CENTRAL,174,JOHN CRUZ ,48,LA,5,PACIFIC,00:00.0,107451,34.2138539,-118.4459431,00:00.0,174
6636,FREMONT,43900 ICE HOUSE TER,FREMONT,94538,510-490-0191,510-360-8416,CA,2,WESTERN,5,PACIFIC NORTH,295,JACOB B CRAIL ,21,SAN FRANCISCO BAY,5,PACIFIC,00:00.0,107920,37.511044,-121.9459484,00:00.0,295
6662,THOUSAND OAKS,2745 TELLER RD,THOUSAND OAKS,91320,805-375-6680,805-376-5616,CA,2,WESTERN,6,PACIFIC CENTRAL,224,JESIRAE M FLORES ,48,LA,5,PACIFIC,00:00.0,125711,34.1928474,-118.9343353,00:00.0,224
6640,SIMI VALLEY,575 COCHRAN ST,SIMI VALLEY,93065,805-577-1825,805-582-3416,CA,2,WESTERN,6,PACIFIC CENTRAL,224,JESIRAE M FLORES ,48,LA,5,PACIFIC,00:00.0,105379,34.2811757,-118.7866767,00:00.0,224
1010,INGLEWOOD,3363 CENTURY BLVD,INGLEWOOD,90303,310-677-1944,310-330-7462,CA,2,WESTERN,6,PACIFIC CENTRAL,223,JAIME C CASTILLO ,48,LA,5,PACIFIC,00:00.0,111100,33.9481717,-118.3303498,00:00.0,223
1534,DURANGO,1301 S CAMINO DEL RIO,DURANGO,81303,970-259-7954,970-385-9770,CO,2,WESTERN,34,PAC MTN DESERT,94,CANDISE VELASQUEZ ,316,DURANGO,5,PACIFIC,00:00.0,93463,37.2244344,-107.8594424,00:00.0,94
1380,MARTINEZ,1037 ARNOLD DRIVE,MARTINEZ,94553,925-335-0223,925-335-5774,CA,2,WESTERN,5,PACIFIC NORTH,49,PETER J WEBB ,21,SAN FRANCISCO BAY,5,PACIFIC,00:00.0,100453,37.9955992,-122.1073239,00:00.0,49
6575,BASTROP,112 HUNTERS CROSSING BLV,BASTROP,78602,512-308-1022,512-308-4416,TX,1,SOUTHERN,19,GULF,91,MICHELE L PUCKETT ,42,AUSTIN,11,SOUTHWEST,00:00.0,94986,30.1085487,-97.3552548,00:00.0,91
3504,W ALBUQUERQUE,10200 COORS DR NW,ALBUQUERQUE,87114,505-899-1290,505-792-7216,NM,2,WESTERN,34,PAC MTN DESERT,94,CANDISE VELASQUEZ ,87,ALBUQUERQUE,5,PACIFIC,00:00.0,111847,35.2022733,-106.6566,00:00.0,94
3634,NW RALEIGH,9517 STRICKLAND RD,RALEIGH,27615,919-844-7418,919-844-5786,NC,1,SOUTHERN,17,SOUTH ATLANTIC,323,ALEXANDER AMO ,282,DURHAM/RALEIGH,1,SOUTHEAST,00:00.0,117422,35.8992687,-78.6546347,00:00.0,323
2718,HARPER WOODS,20300 KELLY RD,HARPER WOODS,48225,313-245-9216,313-245-5416,MI,4,NORTHERN,48,MIDWEST,33,MICHAEL KERRIGAN ,72,DETROIT,7,MIDWEST,00:00.0,124658,42.4475693,-82.9414914,00:00.0,33
4722,KENT,26120 104TH AVENUE SE,KENT,98030,253-852-1017,253-520-4196,WA,2,WESTERN,12,PACIFIC NORTHWEST,19,JACKI D MCCORD ,44,SEA/TAC,12,NORTHWEST,00:00.0,116014,47.3673584,-122.2009838,00:00.0,19
4103,BENSALEM,1336 BRISTOL PIKE,BENSALEM,19020,215-638-3510,215-633-8277,PA,4,NORTHERN,16,NJ METRO,28,SHARMARL T KING ,34,PHIL/PA/NJ/DE,3,NORTHEAST,00:00.0,111686,40.0749021,-74.9663579,00:00.0,276
279,NORTHGATE,8815 N FLORIDA AVE,TAMPA,33604,813-933-0302,813-915-2416,FL,1,SOUTHERN,24,SOUTHEAST,115,CHRIS L ARNOLD ,4,TAMPA/ST.PETE,1,SOUTHEAST,00:00.0,104026,28.0300109,-82.4578828,00:00.0,115
6327,GANDY BLVD,5125 S DALE MABRY HWY,TAMPA,33611,813-835-9565,813-835-3416,FL,1,SOUTHERN,24,SOUTHEAST,115,CHRIS L ARNOLD ,4,TAMPA/ST.PETE,1,SOUTHEAST,00:00.0,115344,27.8895591,-82.5077476,00:00.0,115
1037,PARAMOUNT,6400 ALONDRA BLVD,PARAMOUNT,90723,562-272-8055,562-259-2576,CA,2,WESTERN,6,PACIFIC CENTRAL,74,LUPE A DIAZ ,48,LA,5,PACIFIC,00:00.0,115025,33.8877899,-118.1855799,00:00.0,74
6948,TRAMONTO,35050 N NORTH VALLEY PKY,PHOENIX,85086,623-587-9222,623-587-5313,AZ,2,WESTERN,34,PAC MTN DESERT,130,ERIC P HAGSTROM ,6,PHOENIX,5,PACIFIC,00:00.0,102513,33.8019804,-112.1339902,00:00.0,130
1262,"ALBANY,NY",979 CENTRAL AVENUE,ALBANY,12205,518-438-1586,518-451-1477,NY,4,NORTHERN,25,OHIO VALLEY,16,JOHNATHAN T KINDER ,86,ALBANY,3,NORTHEAST,00:00.0,97281,42.6849117,-73.7923275,00:00.0,16
6356,COCONUT CREEK,4450 N STATE RD 7,COCONUT CREEK,33073,954-971-0643,954-935-3266,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,154,TROY S CRAWFORD ,2,MIAMI/FTL/WPALM,1,SOUTHEAST,00:00.0,110467,26.2846417,-80.1992432,00:00.0,154
3644,APEX,1000 VISION DR,APEX,27523,919-387-6554,919-363-5836,NC,1,SOUTHERN,17,SOUTH ATLANTIC,323,ALEXANDER AMO ,282,DURHAM/RALEIGH,1,SOUTHEAST,00:00.0,108000,35.7491921,-78.8809336,00:00.0,323
3806,BROOKLYN,10800 BROOKPARK RD,CLEVELAND,44130,216-676-9969,216-898-0416,OH,4,NORTHERN,25,OHIO VALLEY,305,JEFFREY S MILLER ,139,CLEVELAND,7,MIDWEST,00:00.0,111115,41.420404,-81.7614983,00:00.0,305
4723,REDMOND,17777 NE 76TH STREET,REDMOND,98052,425-885-6358,425-895-2446,WA,2,WESTERN,12,PACIFIC NORTHWEST,19,JACKI D MCCORD ,44,SEA/TAC,12,NORTHWEST,00:00.0,115204,47.6695244,-122.1026225,00:00.0,19
2037,CARMEL,9855 NORTH MICHIGAN RD,CARMEL,46032,317-870-7680,111-111-1111,IN,4,NORTHERN,48,MIDWEST,239,BRODY PLANTENBERG ,276,INDIANAPOLIS,7,MIDWEST,00:00.0,103798,39.9314845,-86.2291085,00:00.0,239
3507,SW ALBUQUERQUE,2820 COORS BLVD NW,ALBUQUERQUE,87120,505-833-9990,505-352-3516,NM,2,WESTERN,34,PAC MTN DESERT,94,CANDISE VELASQUEZ ,87,ALBUQUERQUE,5,PACIFIC,00:00.0,110000,35.114627,-106.7004295,00:00.0,94
4164,EAST READING,5410 PERKIOMEN AVENUE,READING,19606,610-582-7064,610-404-5413,PA,4,NORTHERN,16,NJ METRO,318,DAVID W BUSSIERE JR,68,PENNSYLVANIA,3,NORTHEAST,00:00.0,105248,40.2957754,-75.8484687,00:00.0,318
8525,EAST IRVINE,6200 IRVINE BLVD,IRVINE,92620,949-262-0685,949-726-0413,CA,2,WESTERN,20,PACIFIC SOUTH,25,TIMOTHY J JENKINS ,48,LA,5,PACIFIC,00:00.0,115003,33.6995904,-117.7419514,00:00.0,25
642,CAMPBELL,480 E HAMILTON AVE,CAMPBELL,95008,408-866-1900,408-364-3496,CA,2,WESTERN,5,PACIFIC NORTH,50,MONICA L REED ,21,SAN FRANCISCO BAY,5,PACIFIC,00:00.0,102305,37.2924907,-121.9413423,00:00.0,50
745,"LEBANON,TN",955 S HARTMANN DRIVE,LEBANON,37090,615-444-5472,615-547-7279,TN,1,SOUTHERN,17,SOUTH ATLANTIC,338,JASON T LAFORTE ,19,NASHVILLE,1,SOUTHEAST,00:00.0,102512,36.1859646,-86.3219877,00:00.0,338
6526,KILLEEN,3201 E CENTRAL TEXAS EXP,KILLEEN,76543,254-699-3554,254-953-1416,TX,1,SOUTHERN,19,GULF,228,MELANIE J PAYNE ,163,WACO,11,SOUTHWEST,00:00.0,95500,31.0884956,-97.7085447,00:00.0,228
2613,WAREHAM,2994 CRANBERRY HIGHWAY,EAST WAREHAM,2538,508-291-7051,508-291-6473,MA,4,NORTHERN,27,NEW ENGLAND,189,LORI J CORELLI ,39,BOSTON/MA/NH,3,NORTHEAST,00:00.0,116593,41.7617211,-70.6638863,00:00.0,189
4645,HARRISONBURG,121 BURGESS ROAD,HARRISONBURG,22801,540-438-8887,540-438-7713,VA,1,SOUTHERN,17,SOUTH ATLANTIC,149,MATTHEW B GILREATH ,176,RICHMOND,1,SOUTHEAST,00:00.0,94870,38.4350669,-78.8511949,00:00.0,149
8924,CALHOUN,1280 CURTIS PKWY,CALHOUN,30701,706-629-2509,706-602-3273,GA,1,SOUTHERN,1,MIDSOUTH,2,MARIA T CHAPMAN ,1,ATLANTA,1,SOUTHEAST,00:00.0,102512,34.4746829,-84.9201408,00:00.0,2
2552,COLLEGE PARK,4700 CHERRY HILL RD,COLLEGE PARK,20740,301-345-6774,301-446-2036,MD,4,NORTHERN,10,MID-ATLANTIC,201,JOSE A ZUNIGA JR,43,WASHINGTON DC,3,NORTHEAST,00:00.0,107499,39.0174938,-76.9304101,00:00.0,201
2217,"MANHATTAN,KS",605 S SETH CHILD RD,MANHATTAN,66502,785-537-6810,785-564-4714,KS,4,NORTHERN,30,NORTHERN PLAINS,259,TIM E HODGES ,147,WICHITA,7,MIDWEST,00:00.0,94875,39.1738185,-96.601323,00:00.0,259
6120,"MASPETH, NY",59-15 MAURICE AVENUE,MASPETH,11378,NULL,NULL,NULL,4,NORTHERN,31,NY METRO,NULL,NULL,116,NEW YORK CITY,3,NORTHEAST,NULL,NULL,40.727211,-73.907416,NULL,332
1802,IDAHO FALLS,2075 S HOLMES AVE,IDAHO FALLS,83404,208-542-2520,208-542-5896,ID,2,WESTERN,12,PACIFIC NORTHWEST,143,TREVOR R CANTWELL ,76,UTAH,12,NORTHWEST,00:00.0,114315,43.4789418,-112.0223442,00:00.0,143
2582,"PASADENA,MD",66 MOUNTAIN RD,GLEN BURNIE,21060,443-572-0077,443-572-7196,MD,4,NORTHERN,10,MID-ATLANTIC,122,WILLIAM D SHUELL ,43,WASHINGTON DC,3,NORTHEAST,00:00.0,95909,39.1366146,-76.5928588,00:00.0,122
172,LOGANVILLE,4141 ATLANTA HIGHWAY,LOGANVILLE,30052,770-554-0472,770-554-8346,GA,1,SOUTHERN,1,MIDSOUTH,261,CHARLES A WILSON ,1,ATLANTA,1,SOUTHEAST,00:00.0,94868,33.8433768,-83.9115793,00:00.0,261
2584,REISTERSTOWN,6620 REISTERSTOWN RD,BALTIMORE,21215,410-358-4046,410-585-9413,MD,4,NORTHERN,10,MID-ATLANTIC,227,JAMES C EMGE ,43,WASHINGTON DC,3,NORTHEAST,00:00.0,95209,39.3554668,-76.7073563,00:00.0,227
3859,STREETSBORO,9585 STATE ROUTE 14,STREETSBORO,44241,330-422-0401,330-422-0436,OH,4,NORTHERN,25,OHIO VALLEY,305,JEFFREY S MILLER ,139,CLEVELAND,7,MIDWEST,00:00.0,122771,41.2458196,-81.3603587,00:00.0,305
4117,N FAYETTE,440 HOME DR,PITTSBURGH,15275,412-494-2844,412-490-7416,PA,4,NORTHERN,25,OHIO VALLEY,75,JASON D GAGE ,106,PITTSBURGH,7,MIDWEST,00:00.0,104196,40.4530599,-80.1828427,00:00.0,75
1261,NANUET,43 HUTTON AVE,NANUET,10954,845-627-2038,845-627-7746,NY,4,NORTHERN,16,NJ METRO,190,CHANTEL PASSERELLI ,191,HUDSON VALLEY,3,NORTHEAST,00:00.0,116554,41.1028223,-74.0199021,00:00.0,105
616,MORENO VALLEY,12255 PIGEON PASS RD,MORENO VALLEY,92557,951-242-7055,951-485-3604,CA,2,WESTERN,20,PACIFIC SOUTH,312,KADE C KASNER ,47,INLAND/DESERT,5,PACIFIC,00:00.0,102314,33.9431126,-117.2627822,00:00.0,312
6930,LORAIN,4330 LEAVITT ROAD,LORAIN,44053,440-282-4066,440-960-7419,OH,4,NORTHERN,25,OHIO VALLEY,117,JOHN E LERCH JR,139,CLEVELAND,7,MIDWEST,00:00.0,102513,41.4302686,-82.2050154,00:00.0,117
3605,BATTLEGROUND,3215 BRASSFIELD RD,GREENSBORO,27410,336-545-1125,336-545-4416,NC,1,SOUTHERN,17,SOUTH ATLANTIC,207,MELVIN T FORMAN ,282,DURHAM/RALEIGH,1,SOUTHEAST,00:00.0,135335,36.1308488,-79.86019,00:00.0,207
509,LAKELINE,11301 LAKELINE BLVD,AUSTIN,78717,512-331-4436,512-336-4946,TX,1,SOUTHERN,19,GULF,228,MELANIE J PAYNE ,42,AUSTIN,11,SOUTHWEST,00:00.0,109921,30.4772532,-97.7988057,00:00.0,228
373,CHALMETTE,8601 W JUDGE PEREZ DR,CHALMETTE,70043,504-271-4172,504-278-7176,LA,1,SOUTHERN,1,MIDSOUTH,132,PATRICIA R STODDARD ,5,NEW ORLEANS,11,SOUTHWEST,00:00.0,108000,29.9545493,-89.974358,00:00.0,132
925,DOVER,530 MT PLEASANT AVE,DOVER,7801,973-442-0101,973-442-2416,NJ,4,NORTHERN,16,NJ METRO,277,DOREL I BARBOS ,15,NEW JERSEY,3,NORTHEAST,00:00.0,104874,40.9032634,-74.5640606,00:00.0,277
8460,N KANSAS CITY,8900 NW SKYVIEW AVENUE,KANSAS CITY,64154,816-741-2580,816-587-1935,MO,4,NORTHERN,30,NORTHERN PLAINS,196,MICHAEL J HINCK ,129,KANSAS CITY,7,MIDWEST,00:00.0,102756,39.2561475,-94.6524727,00:00.0,196
8447,LADY LAKE,871 NORTH HWY 27,LADY LAKE,32159,352-751-7600,352-751-7810,FL,1,SOUTHERN,24,SOUTHEAST,331,PATRICK J DIXON ,28,GAINES/OCALA,1,SOUTHEAST,00:00.0,102513,28.9354409,-81.9350824,00:00.0,331
163,WARNER ROBINS,2620 WATSON BLVD,WARNER ROBINS,31093,478-923-4594,478-542-6596,GA,1,SOUTHERN,24,SOUTHEAST,58,TAMMY A COLEMAN ,447,ATLANTA TEMP,1,SOUTHEAST,00:00.0,108000,32.6196923,-83.6666646,00:00.0,232
6841,PATTON TWP,2615 GREENTECH DRIVE,STATE COLLEGE,16803,814-238-1524,814-278-1413,PA,4,NORTHERN,16,NJ METRO,318,DAVID W BUSSIERE JR,68,PENNSYLVANIA,3,NORTHEAST,00:00.0,102513,40.8143336,-77.9231051,00:00.0,153
6862,"MESA,AZ",853 N DOBSON ROAD,MESA,85201,480-461-0251,480-755-5013,AZ,2,WESTERN,34,PAC MTN DESERT,328,ROBERT J TILTON ,6,PHOENIX,5,PACIFIC,00:00.0,102628,33.4306031,-111.8673842,00:00.0,328
2844,MAPLE GROVE,15800 GROVE CIRCLE NORTH,MAPLE GROVE,55369,763-494-0117,763-416-7414,MN,4,NORTHERN,30,NORTHERN PLAINS,184,CHRISTOPHER M INNES ,101,MINNESOTA,7,MIDWEST,00:00.0,102513,45.1361351,-93.4810333,00:00.0,184
1281,STATEN ISLAND SOUTH,2750 VETERANS ROAD WEST,STATEN ISLAND,10309,718-984-4690,718-608-8413,NY,4,NORTHERN,31,NY METRO,285,RONALD I ODDO ,116,NEW YORK CITY,3,NORTHEAST,00:00.0,115503,40.5289334,-74.2284021,00:00.0,285
3118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3822,WESTERN HILLS,6300 GLENWAY AVE,CINCINNATI,45211,513-661-2413,513-389-4716,OH,4,NORTHERN,25,OHIO VALLEY,291,PAUL J HAITSCH ,156,CINCINNATI,7,MIDWEST,00:00.0,113924,39.1471284,-84.6232029,00:00.0,291
2731,MADISON HEIGHTS,660 W 12 MILE RD,MADISON HEIGHTS,48071,248-591-7520,248-336-3416,MI,4,NORTHERN,48,MIDWEST,218,DORTHANAL LEONARD JR,72,DETROIT,7,MIDWEST,00:00.0,115250,42.5062086,-83.112401,00:00.0,218
6977,ELLENWOOD,65 FAIRVIEW ROAD,ELLENWOOD,30294,678-284-9152,678-284-6620,GA,1,SOUTHERN,1,MIDSOUTH,88,UCHENNA D OPENE ,1,ATLANTA,1,SOUTHEAST,00:00.0,102083,33.6203398,-84.2327946,00:00.0,88
1507,DENVER SW,7990 W CRESTLINE AVE,DENVER,80123,303-973-5100,303-904-6416,CO,2,WESTERN,34,PAC MTN DESERT,210,DARRICK E LANSDEN ,51,COLORADO,12,NORTHWEST,00:00.0,106880,39.617387,-105.0854736,00:00.0,210
1608,"DOVER,DE",801 N DUPONT HWY,DOVER,19901,302-735-8864,302-674-7413,DE,4,NORTHERN,10,MID-ATLANTIC,164,HILSE I COLLAZO ,403,DELAWARE SHORES,3,NORTHEAST,00:00.0,94392,39.1834575,-75.5287293,00:00.0,164
6220,GLASTONBURY,115 PUTNAM BLVD,GLASTONBURY,6033,860-657-1184,860-368-2602,CT,4,NORTHERN,27,NEW ENGLAND,64,SHAY F THOMAS ,10,HARTFORD/S CONN,3,NORTHEAST,00:00.0,113963,41.7266465,-72.6204797,00:00.0,64
6105,LEVITTOWN (RELO #1201),3350 HEMPSTEAD TURNPIKE,LEVITTOWN,11756,516-861-1400,NULL,NY,4,NORTHERN,31,NY METRO,NULL,NULL,20,LONG ISLAND,3,NORTHEAST,NULL,NULL,40.724991,-73.511881,NULL,148
804,N HUNTSVILLE,1035 MEMORIAL PKWY,HUNTSVILLE,35801,256-536-2216,256-512-5836,AL,1,SOUTHERN,1,MIDSOUTH,319,JEFFREY S KING ,89,BIRMINGHAM,1,SOUTHEAST,00:00.0,108000,34.7413923,-86.6032561,00:00.0,319
6878,OKEECHOBEE,2700 HWY 441 SOUTH,OKEECHOBEE,34974,863-467-0292,111-111-1111,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,128,CHRIS J MANGINO ,2,MIAMI/FTL/WPALM,1,SOUTHEAST,00:00.0,100797,27.219535,-80.8283354,00:00.0,128
926,HAZLET,3700 HIGHWAY 35,HAZLET,7730,732-264-1661,732-335-3416,NJ,4,NORTHERN,16,NJ METRO,193,MARK D SALTARELLI ,15,NEW JERSEY,3,NORTHEAST,00:00.0,102280,40.4223399,-74.1976576,00:00.0,107
2103,W DES MOINES,3700 UNIVERSITY AVE,WEST DES MOINES,50266,515-221-2233,515-457-1416,IA,4,NORTHERN,30,NORTHERN PLAINS,288,LISA M MCCARTY ,158,DES MOINES,7,MIDWEST,00:00.0,113720,41.5981042,-93.7564994,00:00.0,288
1922,GURNEE,6625 GRAND AVE,GURNEE,60031,847-599-0180,847-599-3416,IL,4,NORTHERN,8,CENTRAL,38,BRIAN P LYONS ,75,CHICAGO,7,MIDWEST,00:00.0,119688,42.3835512,-87.9683214,00:00.0,38
3322,PAHRUMP,301 N HWY 160,PAHRUMP,89060,775-751-6004,111-111-1111,NV,2,WESTERN,6,PACIFIC CENTRAL,106,LARRY M CAYLOR ,36,LAS VEGAS,5,PACIFIC,00:00.0,102867,36.2222491,-115.9924983,00:00.0,106
6678,LIVERMORE,2500 LAS POSITAS RD,LIVERMORE,94551,925-243-1212,925-243-4616,CA,2,WESTERN,5,PACIFIC NORTH,295,JACOB B CRAIL ,21,SAN FRANCISCO BAY,5,PACIFIC,00:00.0,108168,37.6989795,-121.7703305,00:00.0,295
1772,W MACON,4635 PRESIDENTIAL PKWY,MACON,31206,478-477-0266,478-476-0101,GA,1,SOUTHERN,24,SOUTHEAST,58,TAMMY A COLEMAN ,447,ATLANTA TEMP,1,SOUTHEAST,00:00.0,102083,32.8224258,-83.7133768,00:00.0,232
3858,ROSSFORD,9570 OLDE US 20,ROSSFORD,43460,419-872-5516,419-873-2416,OH,4,NORTHERN,48,MIDWEST,245,GARY D MCFARREN ,314,TOLEDO,7,MIDWEST,00:00.0,116000,41.5423563,-83.5780126,00:00.0,245
6204,NORWALK,600 CONNECTICUT AVE,NORWALK,6854,203-854-9111,203-854-4316,CT,4,NORTHERN,31,NY METRO,212,EUGENE C BARLOW JR,191,HUDSON VALLEY,3,NORTHEAST,00:00.0,115020,41.0974485,-73.4479549,00:00.0,212
1921,GENEVA,2111 S RANDALL RD,GENEVA,60134,630-262-0380,630-262-2937,IL,4,NORTHERN,8,CENTRAL,48,SATISH KUMAR ,75,CHICAGO,7,MIDWEST,00:00.0,113956,41.8662505,-88.3385546,00:00.0,48
6981,MUNDELEIN,3200 WEST ROUTE 60,MUNDELEIN,60060,847-566-6532,847-949-2373,IL,4,NORTHERN,8,CENTRAL,38,BRIAN P LYONS ,75,CHICAGO,7,MIDWEST,00:00.0,102513,42.2862422,-88.0465521,00:00.0,38
277,MIAMI (CALLE OCHO),3030 SW 8TH ST,MIAMI,33135,305-643-3777,305-643-8816,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,84,MARISELA A VEGA ,2,MIAMI/FTL/WPALM,1,SOUTHEAST,00:00.0,111455,25.763592,-80.2438398,00:00.0,84
1411,BATESVILLE,3000 E HARRISON STREET,BATESVILLE,72501,870-307-0300,870-307-6073,AR,1,SOUTHERN,11,SOUTHWEST,306,EDWARD MARY ,518,BATESVILLE,39,NCD-SMALL MKT-SOUTHERN,00:00.0,62719,35.762704,-91.6176181,00:00.0,306
3012,"SPRINGFIELD, MO",2104 E INDEPENDENCE,SPRINGFIELD,65804,417-881-7277,417-877-4416,MO,1,SOUTHERN,11,SOUTHWEST,217,  ,148,FAYETTEVILLE,11,SOUTHWEST,00:00.0,113959,37.1413003,-93.2554877,00:00.0,217
6504,COIT RD,2220 N COIT RD,RICHARDSON,75080,214-575-3070,214-570-3416,TX,1,SOUTHERN,11,SOUTHWEST,90,KEVIN J LEITZ ,16,DALLAS/FT WORTH,11,SOUTHWEST,00:00.0,109990,32.9822789,-96.7656139,00:00.0,90
8949,POWAY,12175 TECH CENTER DRIVE,POWAY,92064,858-513-0080,858-674-3496,CA,2,WESTERN,20,PACIFIC SOUTH,21,MIGUEL A RIVERA ,12,SAN DIEGO,5,PACIFIC,00:00.0,100972,32.9372864,-117.035061,00:00.0,21
6558,WESTHEIMER,8400 WESTHEIMER ROAD,HOUSTON,77063,713-917-0510,713-917-0974,TX,1,SOUTHERN,19,GULF,7,MERVIN H ALPHONSE ,8,HOUSTON,11,SOUTHWEST,00:00.0,102513,29.7394794,-95.5149913,00:00.0,7
6363,PALM COAST,10 GARDEN STREET NORTH,PALM COAST,32137,386-445-2497,386-246-5314,FL,1,SOUTHERN,24,SOUTHEAST,96,JAMES R CANNON ,3,ORL/MEL/DAYTONA,1,SOUTHEAST,00:00.0,94984,29.5551337,-81.2230968,00:00.0,96
3648,SHALLOTTE,150-1 SHALLOTTE CROSSING,SHALLOTTE,28470,910-755-5444,910-755-0496,NC,1,SOUTHERN,17,SOUTH ATLANTIC,248,WILLIAM J ROBERTS ,57,MYRTLE BEACH,1,SOUTHEAST,00:00.0,108000,33.9778194,-78.371635,00:00.0,248
1039,HYDE PARK,1830 W SLAUSON AVE,LOS ANGELES,90047,323-292-1397,323-298-2416,CA,2,WESTERN,6,PACIFIC CENTRAL,223,JAIME C CASTILLO ,48,LA,5,PACIFIC,00:00.0,107920,33.9873167,-118.3120917,00:00.0,223
6889,ALEXANDER CITY,1460 HWY 280,ALEXANDER CITY,35010,256-234-6399,256-409-5213,AL,1,SOUTHERN,1,MIDSOUTH,301,BRIAN L REICK ,481,SM-ALABAMA,39,NCD-SMALL MKT-SOUTHERN,00:00.0,47895,32.9497335,-85.9923559,00:00.0,301
1407,CONWAY,500 ELSINGER BLVD,CONWAY,72032,501-329-6763,501-548-3413,AR,1,SOUTHERN,11,SOUTHWEST,306,EDWARD MARY ,113,W. LITTLE ROCK,11,SOUTHWEST,00:00.0,103524,35.0850939,-92.4112944,00:00.0,306
584,BELTWAY 8,6800 W SAM HOUSTON,HOUSTON,77072,281-498-6445,281-983-9616,TX,1,SOUTHERN,19,GULF,7,MERVIN H ALPHONSE ,8,HOUSTON,11,SOUTHWEST,00:00.0,103550,29.7031037,-95.5594271,00:00.0,7
6351,N JACKSONVILLE,12111 LEM TURNER RD,JACKSONVILLE,32218,904-766-2818,904-924-3813,FL,1,SOUTHERN,24,SOUTHEAST,8,WILLIAM J RAYA JR,14,JACKSONVILLE,1,SOUTHEAST,00:00.0,113360,30.4505133,-81.7021579,00:00.0,8
2720,WALKER,2727 ALPINE AVE NW,WALKER,49544,616-447-0100,616-447-1416,MI,4,NORTHERN,48,MIDWEST,275,ROBERT SANIGA ,67,GRAND RAPIDS,7,MIDWEST,00:00.0,110303,43.0126278,-85.6904244,00:00.0,275
1077,LAGUNA NIGUEL,27401 LA PAZ RD,LAGUNA NIGUEL,92677,949-831-3698,949-389-0616,CA,2,WESTERN,20,PACIFIC SOUTH,25,TIMOTHY J JENKINS ,48,LA,5,PACIFIC,00:00.0,105501,33.5649813,-117.7091464,00:00.0,25
